URL,product_title,product_details,product_specs,product_price,total_star_rating,total_reviews,prod_subjectivity,productID,prodSiteID,site
https://www.target.com/p/windex-original-blue-glass-cleaner-spray-26-fl-oz/-/A-53411349,Windex Original Blue Glass Cleaner Spray - 26 fl oz,"Highlights
Committed to bottles made from 100% recovered coastal plastic*
*Recovered Coastal Plastic, in partnership with Plastic Bank, is post-consumer recycled plastic collected on land within 31 miles of an ocean so that it does not reach oceans or landfills.
Windex® Glass Cleaner leaves an unbeatable streak-free shine**
**Based on Windex® Original lab testing against leading competitor glass cleaners per Nielsen Scantrack US 52 weeks ended 3/29/19.
Starts working on smudges and fingerprints even before you wipe
Lightens and brightens your home, leaving it sparkling clean
This glass cleaner is perfect for cleaning glass, windows, mirrors and more
Description
Trusted by generations for an unbeatable streak-free shine*, Windex® Original Glass Cleaner is a great solution for lightening and brightening your home. Relax and recharge by letting in all the feel-good power of natural light with Windex® unbeatable streak-free window cleaner. It starts working on smudges, dirt, fingerprints and other messes even before you wipe. Windex is committed to bottles made from 100% recovered coastal plastic**. This glass cleaner works great on windows, mirrors, glass and more. Enjoy 100% of the goodness that natural light brings with Windex® Original Glass Cleaner. Light is Life. Let it all in.

*Based on Windex® Original lab testing against leading competitor glass cleaners per Nielsen Scantrack US 52 weeks ended 3/29/19.

**Recovered Coastal Plastic, in partnership with Plastic Bank, is post-consumer recycled plastic collected on land within 31 miles of an ocean so that it does not reach oceans or landfills.","Scent: Original
Product Warning: Keep out of reach of children, keep out of eyes, keep out of reach of animals
Product Form: Liquid
Recommended Surface Application: Glass
Product Results: Cleaner
Recommended Product Application: Mirrors, windows
Net weight: 26 fl oz (US)
TCIN: 53411349
UPC: 019800002022
Item Number (DPCI): 003-05-0816",3.79,4.7,5578,0.6171052631578947,11,target11,Target
https://www.target.com/p/doritos-nacho-cheese-flavored-tortilla-chips-14-5oz/-/A-13319564,Doritos Nacho Cheese Flavored Tortilla Chips - 14.5oz,"Highlights
15.0oz. bag of DORITOS Nacho Cheese Flavored Tortilla Chips
Your favorite bold nacho cheese flavored tortilla chips
Perfect snack for sharing with friends
Crunchy chips and boldness make DORITOS snacks awesome
Description
The DORITOS brand is all about boldness especially with this bold nacho cheese flavored tortilla chips. If you're up to the challenge, grab a bag of DORITOS tortilla chips and get ready to make some memories you won't soon forget. Share with friends or enjoy solo. It's a bold experience in snacking and beyond.","Contains: Milk
State of Readiness: Ready to Eat
Form: Chip
Package Quantity: 1
Net weight: 14.5 Ounces
TCIN: 13319564
UPC: 028400643061",6.69,4.8,2641,0.6818181818181818,12,target12,Target
https://www.target.com/p/crest-cavity-38-tartar-protection-toothpaste-baking-soda-38-peroxide-5-7oz-3pk/-/A-87085873,"Crest Cavity & Tartar Protection Toothpaste, Baking Soda & Peroxide - 5.7oz/3pk","Highlights
Contains baking soda and peroxide for a clean mouth feeling
Whitens teeth by removing surface stains
Gentle on tooth enamel
Freshens breath for a clean feeling mouth
For better whitening, use with Oral-B iO brush, Crest 3DW mouthwash, and Crest 3DWhitestrips
Brush 2X per day for 2 minutes
Description
Crest Plus Baking Soda & Peroxide Toothpaste with Tartar Protection gives you a cavity treatment that helps take care of your mouth. Regular brushing can help protect your teeth and strengthen weak spots to help fight cavities. The formula contains baking soda and peroxide, and it whitens your teeth by removing surface stains. Plus, it fights tartar buildup, and it'll leave your breath feeling fresh.","Suggested Age: 2 Years and Up
Health Facts: Contains Fluoride, Contains Peroxide, Contains Baking Soda
Product Warning: Not for children under the age of two, keep out of reach of children under 6 years of age, no warning applicable
Product Form: Paste
Primary Active Ingredient: Sodium Fluoride
Package Quantity: 3
Industry or Government Certifications: ADA Seal of Acceptance
Net weight: 17.1 Ounces
Features: Whitening, Enamel-Safe, Tartar Control
TCIN: 87085873
UPC: 037000122203
Item Number (DPCI): 049-09-3550
Origin: Made in the USA or Imported",5.29,4.7,341,0.5456293706293707,13,target13,Target
https://www.target.com/p/oxo-pop-3pc-plastic-food-storage-container-set-clear/-/A-87880509,OXO POP 3pc Plastic Food Storage Container Set Clear,"Highlights
OXO POP Containers’ airtight, space-efficient design keeps dry foods fresh and your pantry organized
New shapes, sizes and BPA free, dishwasher-safe construction stack perfectly with all POP Containers and can be customized to fit any space
Convenient fill line makes it easy to store staples like cereal, flour, sugar, pasta, rice, coffee, nuts and snacks
Push the button to engage the airtight seal. The button doubles as a handle for the lid. For best results, always use the button to open and close.
Description
Airtight, stackable, space-efficient, and now completely dishwasher safe, OXO POP Containers keep dry foods fresh and kitchens organized. New shapes and sizes provide new possibilities for storing everyday must-haves like flour, sugar, coffee, cereal, oatmeal, coffee, grains, pasta and spices. With a handy fill line to guide you, curved corners for smooth dispensing and sturdy, BPA-free construction, these canisters take tidying to the next level. POP Containers aren’t just for kitchens: use them any place you want more organization. OXO expanded the possibilities of POP with a line of eight solution-based accessories that conveniently attach to lids.","Number of Pieces: 3
Piece 1: 4.3 Inches (W) x 6.8 Inches (H), Quantity 2, Capacity 1.1 Quart
Piece 2: 6.3 Inches (W) x 6.8 Inches (H), Quantity 1, Capacity 1.7 Quart
Features: Air Tight Seal, BPA-Free
Container Material: Styrene Acrylonitrile
Lid Material: Silicone, ABS (Acrylonitrile Butadiene Styrene)
Includes: Lids
Care & Cleaning: Dishwasher-Safe
Warranty: Lifetime Limited Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869",32.99,0,0,0.5093975468975469,14,target14,Target
https://www.target.com/p/hogwarts-legacy-xbox-series-x/-/A-86267032,Hogwarts Legacy - Xbox Series X,"Highlights
YOUR LEGACY IS WHAT YOU MAKE OF IT - For the first time, experience Hogwarts in the 1800s. Your character is a student who holds the key to an ancient secret that threatens to tear the wizarding world apart.
EXPLORE AN OPEN WORLD - The wizarding world awaits you. Freely roam Hogwarts, Hogsmeade, the Forbidden Forest, and the surrounding Overland area.
BE THE WITCH OR WIZARD YOU WANT TO BE - Learn spells, brew potions, grow plants, and tend to magical beasts along your journey. Get sorted into your house, forge relationships, and master skills to become the witch or wizard you want to be.
EXPERIENCE A NEW WIZARDING WORLD ADVENTURE - Experience the wizarding world in an unexplored era to uncover a hidden truth from its past. Battle against trolls, Dark Wizards, goblins, and more as you face a dangerous villain threatening the fate of the wizarding world.
Description
""Hogwarts Legacy is an immersive, open-world action RPG set in the world first introduced in the Harry Potter books. Embark on a journey through familiar and new locations as you explore and discover magical beasts, customize your character and craft Potions, master spell casting, upgrade talents and become the wizard you want to be.

Experience Hogwarts in the 1800s. Your character is a student who holds the key to an ancient secret that threatens to tear the wizarding world apart. Discover the feeling of living at Hogwarts as you make allies, battle Dark wizards, and ultimately decide the fate of the wizarding world. Your legacy is what you make of it. Live the Unwritten.""","Model Compatibility: Xbox Series X
ESRB Age Rating: T - Teen
ESRB Content Descriptors: Use of alcohol, Mild Language, fantasy violence, Blood
Electronics Condition: New
Video Game Genre: Adventure
Format: Physical
Multiplayer: Single Player Only",69.99,0,0,0.5472682489923869,15,target15,Target
https://www.target.com/p/star-wars-jedi-survivor-playstation-5/-/A-88183520,Star Wars Jedi: Survivor - PlayStation 5,"Highlights
Continue Cal’s Journey – No longer a Padawan, Cal has come into his own and grown into a powerful Jedi Knight. Carrying the memories and expectations of the Jedi Order with him, his crusade against the Empire has only become more perilous. The Dark Times are closing in - with enemies new and familiar surrounding him, Cal will need to decide how far he’s willing to go to save those closest to him.
Go Beyond Your Training – The cinematic combat system returns with additional Force abilities and new lightsaber fighting styles. Creatively leverage all these abilities and weapons to strategically take on an expanded host of enemies, sizing up strengths and weaknesses while cleverly utilizing your training to overcome your opponents and solve the mysteries that lay in your path.
Explore an Untamed Galaxy – Discover new planets and familiar frontiers in the Star Wars galaxy, each with unique biomes, challenges, and enemies. Master new skills, equipment, and abilities that will augment the ways you explore, fight, and roam. With larger areas to explore and more to discover off the beaten path, players who adventure beyond the horizon will find hidden rewards.
Description
The story of Cal Kestis continues in Star Wars Jedi: Survivor™, a third person galaxy-spanning action-adventure game from Respawn Entertainment, developed in collaboration with Lucasfilm Games. This narratively-driven, single player title picks up five years after the events of Star Wars Jedi: Fallen Order™ and follows Cal’s increasingly desperate fight as the galaxy descends further into darkness. Pushed to the edges of the galaxy by the Empire, Cal will find himself surrounded by threats new and familiar. As one of the last surviving Jedi Knights, Cal is driven to make a stand during the galaxy’s darkest times - but how far is he willing to go to protect himself, his crew, and the legacy of the Jedi Order?
To survive, players will build upon Cal’s training with an expanded list of iconic Force abilities, combat stances, and lightsaber customizations that can be combined in new and different ways to fight as a Jedi. While the Force is a powerful ally, it may not be enough. Cal will have to get creative and master new abilities, tactics and even leverage the environment around him to overcome the obstacles ahead.
Fans of Star Wars™ will travel to new planets and familiar frontiers as Cal seeks to reunite the crew of the Stinger Mantis. New Force abilities, equipment and upgrades will enable players to search, explore, and re-traverse in new ways across multiple planets, each with their own unique challenges to face. The Galaxy is full of stories, secrets, and treasures to uncover for those willing to face the dangers that lay off the beaten path.
Show more","Model Compatibility: PlayStation 5
ESRB Age Rating: T - Teen
ESRB Content Descriptors: Mild Language, Violence
Electronics Condition: New
Video Game Genre: Action, Adventure
Format: Physical
Multiplayer: Single Player Only
Battery: No Battery Used
Street Date: April 28, 2023
TCIN: 88183520
UPC: 014633744781",69.99,0,0,0.5439431913116123,16,target16,Target
https://www.target.com/p/mario-kart-8-deluxe-nintendo-switch/-/A-52161278,Mario Kart 8 Deluxe - Nintendo Switch,"Highlights
Hit the road with the definitive version of Mario Kart 8 and play anytime, anywhere! Race your friends or battle them in a revised battle mode on new and returning battle courses.
Play locally in up to 4-player multiplayer in 1080p while playing in TV Mode. Every track from the Wii U version, including DLC, makes a glorious return.
Plus, the Inklings appear as all-new guest characters, along with returning favorites, such as King Boo, Dry Bones, and Bowser Jr.!
Players can choose a new Smart Steering feature which makes driving and staying on the track easy for novice players and kids even at 200cc
Description
Hit the road with the definitive version of Mario Kart 8 and play anytime, any-where! Race your friends or battle them in a revised battle mode on new and returning battle courses. Play locally in up to 4-player multiplayer in 1080p while playing in TV Mode. Every track from the Wii U version, including DLC, makes a glorious return. Plus, the Inklings appear as all-new guest characters, along with returning favorites, such as King Boo, Dry Bones, and Bowser Jr.!

System Requirements: Supported Platforms: Nintendo - Switch
Nintendo account required for game activation and installation

Nintendo Switch Online membership (sold separately) and Nintendo Account required for online play. Not available in all countries. Internet access required for online features. Terms apply. nintendo.com/switch-online","Model Compatibility: Nintendo Switch Lite, Nintendo Switch
ESRB Age Rating: E - Everyone
ESRB Content Descriptors: Comic mischief
Electronics Condition: New
Video Game Genre: Racing
Format: Physical
Edition: Standard
Multiplayer: Local Multiplayer
Battery: No Battery Used
Street Date: April 28, 2017",39.99,4.8,1223,0.3861699703804968,17,target17,Target
https://www.target.com/p/ninja-woodfire-pizza-oven-8-in-1-outdoor-oven-5-pizza-settings-smoker-ninja-woodfire-technology-electric-oo101/-/A-89401843,"Ninja Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, Smoker, Ninja Woodfire Technology, Electric - OO101","Highlights
8-IN-1 FUNCTIONALITY: Do more outdoors and turn any space into an outdoor kitchen; Pizza, Max Roast, Specialty Roast, Broil, Bake, Smoker, Dehydrate and Keep Warm.
ARTISAN PIZZAS: 3-minute no turn, no fuss pizzas. Choose from 5 different settings to satisfy any craving; Neapolitan, Thin Crust, Pan, New York, and Frozen. *cooked at 700°F excludes preheat.
700°F PREMIUM RESULTS: Brick oven-inspired results without the hassle—charring, caramelization, blistering and crunch for premium textures and flavors.
FEED A CROWD: Fit up to 12-lb turkey, 9-lb pork shoulder, 12-lb prime rib dinner with veggies, 12-inch pizza, full sheet-pan meal or a standard 8x11 casserole dish.
SMOKY FLAVORS ON ANYTHING: Add authentic BBQ flavors to anything you make with just 1/2 cup of pellets at any temperature up to 700°F.
COMPLETE TEMPERATURE CONTROL™: No flame, full control. Electric heat unlocks a wide range of temps from 105-700°F. Expand your horizons and cook more outdoors.
HIGH HEAT ROASTER: 700°F max heat for Max Roast and Specialty Roast. Get high-heat char on steaks in under 7 mins, full meals up to 40% faster*, or cook a full roast with crispy outsides and juicy insides. *vs. indoor oven
FOOLPROOF BBQ SMOKER: With the touch of a button, smoke low & slow tenderized BBQ foods with authentic smoky flavor. Cook 2 racks of ribs, an 8-lb chicken or 9-lb pork shoulder.
EFFICIENT OUTDOOR COOKING: Electric heat makes your job easier. Just sit back and enjoy your cookout. When you’re done, you can store outdoors as it’s built to be weather-resistant. We recommend using our Ninja Woodfire Outdoor Oven Cover for best results, especially in severe weather conditions, to keep your oven safe from the elements.
WHAT'S INCLUDED: Includes Ninja Woodfire™ Outdoor Oven, Pro-Heat Pan, Pizza Stone, Roast Rack, Accessory Frame, Pellet Scoop and All-Purpose Blend Starter Pack.
Description
Reimagine what you can cook outdoors with the Ninja Woodfire™ Outdoor Oven. This electric outdoor oven unlocks 8-in-1 versatility with a wide temperature range of 105-700°F for a world of premium flavors, textures, and results at the touch of a button. Plus, add authentic smoky flavor to anything you make at any temperature with just 1/2 cup of pellets with Ninja Woodfire Technology.","Dimensions (Overall): 15.1 Inches (H) x 18 Inches (W) x 21.5 Inches (D)
Weight: 32.4 Pounds
Interior Dimensions: 15.1 Inches (H), 18 Inches (W), 21.5 Inches (D)
Assembly Details: Adult Assembly Required, No Tools Needed
Includes: Baking Stones, Baking Rack, baking pan, Scoop
Required, Not Included: All Necessary Components Are Included
Maximum Heat Output: 700 Degrees Fahrenheit
Material: Metal
Power Source: Electric
Warranty: 1 Year Limited Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869
TCIN: 89401843",399.99,4.7,113,0.48398133116883124,18,target18,Target
https://www.target.com/p/igloo-imx-24qt-cooler-meteorite/-/A-87378961,Igloo IMX 24qt Cooler - Meteorite,"Highlights
Cool Riser Technology® improves cooling performance by elevating cooler body away from hot surfaces
Durable, marine-grade, rubberized lid T-latches provide a secure closure & lock in the cold
Suspended, removable interior wire food basket keeps designated food items dry
Stainless steel locking plate keeps items securely inside (lock not included)
Sturdy swing handle features strategically placed grip for a secure hold
UV inhibitors protect the cooler from sun damage
Anti-skid pads on base corners keep the cooler stable & secure on smooth surfaces
Threaded drain plug gives you the option to hook up to your water hose for easy draining & includes a tethered, easy-grip cap
Four self-draining cup holders in the lid keep your drinks secure & within reach
Built-in stainless steel bottle opener helps you quickly & easily enjoy your bottled beverages
Self-stopping hinge détente keeps the lid open
Molded-in fish ruler on lid lets you measure your catch instantly
Description
Lightweight yet heavy-duty! Our top-performance, super durable IMX cooler features Ultratherm® insulation that provides advanced ice retention (the longest-lasting among all our coolers!) and weighs 40% less than coolers with similar performance. Thanks to the built-in features — like a bottle opener, cup holders, lockable lid, fish ruler and wire basket — the compact 24-quart IMX is the bestselling cooler countless adventurers rely on. Injected-molded construction provides advanced durability, while the Ultratherm® foam-insulated walls & lid provide superior, extended ice retention performance.
Show more","Dimensions (Overall): 16.14 Inches (H) x 24.41 Inches (W) x 16.14 Inches (D)
Weight: 16.01 Pounds
Features: Threaded Drain Plug, Ruler, Latch Closure, Cup Holder
Liner Material: Polypropylene
Capacity (Volume): 24 Quart
Number of Beverage Cans Held: 35
Includes: Bottle Opener
Number of compartments: 1
Material: Polypropylene",94.99,4.3,403,0.5530864197530863,19,target19,Target
https://www.target.com/p/dyson-ball-animal-3-extra-upright-vacuum/-/A-85269264,Dyson Ball Animal 3 Extra Upright Vacuum,"Highlights
The best cleaning performance of any upright de-tangling vacuum.1
Engineered for larger homes with pets: Removes dirt, allergens and pet hair around your home. Easily tackles big messes. With two additional specialized pet tools.
De-tangling technology: Automatically clears wrapped hair from the brush bar as you clean.
Specialized pet tools: Groom tool for medium and long-haired pets.2 Tangle-free turbine tool removes pet hair from upholstery and cars.
Ball™ technology: Navigate around obstacles with a simple turn of the wrist. For easy, precise maneuvering around your home.
3 cleaning modes: Select the right cleaning mode for the right task. Optimized for a variety of floor types, for complete control over your clean.
5 Dyson-Engineered accessories: Tangle-free turbine tool, groom tool, tool holder, stair tool, combination tool
Advanced, whole-machine filtration: Whole-machine filtration ensures that allergens are trapped inside the machine, not expelled back into the home.
Pioneering Radial Root Cyclone technology: Increases suction and helps remove dirt and allergens from your home.
5-year warranty and lifetime Dyson customer support
1Four-carpet Geomean per ASTM F608-18. Tested against corded vacuums marketed with de-tangling cleaner heads from Jan 2021 to Dec 2021.
2Suitable for medium and long hair types only. Read instructions before use.
Show more","Dimensions (Overall): 42.17 Inches (H) x 11.02 Inches (W) x 15.51 Inches (D)
Weight: 17.33 Pounds
Features: Cyclonic Action
Capacity (Volume): .55 Gallon
Cable/Cord Length: 35 Feet
Run Time: Continuous Run Time
Includes: Pet Hair Tool, reusable filter, Multi-Surface Brush, Dusting Brush, Instruction Manual, Motorized Brush Tool, Brush and Crevice Tool, Crevice Tool, Tool Holder, Stair Tool
Wattage Required: 290 Watts
Number of Speeds: 3
Bag Type: Bagless
Cleaning Path Width: 11.02 Inches
Recommended Surface Application: Multi-Surface
Filter Type: Standard
Hose Length: 16.7 Feet
Power Source: Electric
Battery: No Battery Used
Warranty: 5 Year Limited Warranty. To obtain a copy of the manufacturer's or supplier's warranty for this item prior to purchasing the item, please call Target Guest Services at 1-800-591-3869
TCIN: 85269264
UPC: 885609027074",499.99,4.2,154,0.41352380952380946,20,target20,Target
https://www.bestbuy.com/site/apple-iphone-14-128gb-unlocked-midnight/6507555.p?skuId=6507555,Apple - iPhone 14 128GB (Unlocked) - Midnight,"iPhone 14. With the most impressive dual-camera system on iPhone. Capture stunning photos in low light and bright light. Get peace of mind with groundbreaking safety features. 

6.1-inch Super Retina XDR display138

Advanced camera system for better photos in any light

Cinematic mode now in 4K Dolby Vision up to 30 fps

Action mode for smooth, steady, handheld videos

Vital safety features—Emergency SOS via satellite² and Crash Detection

All-day battery life and up to 20 hours of video playback³

A15 Bionic chip with 5-core GPU for lightning-fast performance. Superfast 5G cellular⁴

Industry-leading durability features with Ceramic Shield and water resistance⁵

iOS 16 offers even more ways to personalize, communicate, and share⁶


¹The display has rounded corners. When measured as a standard rectangular shape, the screen is 6.06 inches diagonally. Actual viewable area is less.

²Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model.

Connection and response times vary based on location, site conditions, and other factors. See apple.com/iphone-14 or apple.com/iphone-14-pro for more information.

³Battery life varies by use and configuration; see apple.com/batteries for more information.

⁴Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.

⁵iPhone 14 is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529 (maximum depth of 6 meters up to 30 minutes).

Splash, water, and dust resistance are not permanent conditions. Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.

⁶Some features may not be available for all countries or all areas.


Accessories are sold separately.","Key Specs
Screen Size
6.1 inches
Front-Facing Camera
12 megapixels
Rear-Facing Camera
12 megapixels
General
Product Name
iPhone 14 128GB (Unlocked)
Brand
Apple
Model Number
MPUH3LL/A
Color
Midnight
Color Category
Black
Display
Screen Size
6.1 inches
Screen Resolution
2532 x 1170
Screen Type
Super Retina XDR display
Camera
Integrated Camera
Front, Rear
Front-Facing Camera
12 megapixels
Rear-Facing Camera
12 megapixels
Video Recording Resolution(s) and Frame Rate(s)
60 fps frame rate
Network
Carrier
Unlocked
Carrier Compatibility
AT&T, Google Fi, Verizon, Visible, T-Mobile
Network Connectivity
5G
Unlocked
Yes
Connectivity
Headphone Jack
No
Wireless Connectivity
Bluetooth, Wi-Fi
Wireless Networking Standard
Wi-Fi 6
Wireless Standard
AX
Compatibility
Charging Interface(s)
USB Type C
Voice Assistant Built-in
Siri
Works With
Siri
Stylus Dock
None
Stylus Included
No
Power
Wireless Charging
Yes
Wireless Charging Standard
MagSafe, Qi
Battery Chemistry
Lithium-ion
Features
Model Family
Apple iPhone 14
Usage Time(s)
Video playback: Up to 23 hours; Video playback (streamed): Up to 20 hours; Audio playback: Up to 75 hours; Fast-charge capable: Up to 50% charge in around 30 minutes with 20W adapter or higher (available separately)
Sensors
Accelerometer, Gyro sensor, Face ID, Barometer, Proximity sensor, Ambient light sensor
Mobile Payment Service Supported
Apple Pay
Protective Qualities
Dust resistant, Water resistant
Maximum Depth Of Water Resistance
19.7 feet
Ingress Protection (IP) Rating
IP68
Pre-Installed Apps
Messages, FaceTime
Built-in Storage
128 gigabytes
Performance
Operating System
Apple iOS 16
Processor Brand
Apple
Processor Model
A15 Bionic chip, 6-core CPU with 2 performance and 4 efficiency cores, 5-core GPU, 16-core Neural Engine
Dimensions
Product Height 5.78 inches
Product Width 2.82 inches
Product Depth 0.31 inches
Product Weight 6.07 ounces
Storage Internal Memory 128 gigabytes
Warranty Manufacturer's Warranty - Parts 1 year
Manufacturer's Warranty - Labor 1 year
Other UPC 194253408284",729.99,4.9,211,0.4371212121212121,1,BB1,bestbuy
https://www.bestbuy.com/site/samsung-galaxy-s22-ultra-128gb-phantom-black-verizon/6494471.p?skuId=6494471,Samsung - Galaxy S22 Ultra 128GB - Phantom Black (Verizon),"The power of our fastest chip ever, long lasting battery, and sophisticated AI enables revolutionary night-time video that’s as clear-as-day. And, for the first time, S Pen with its increased super-powers has been embedded in Galaxy S22 Ultra’s beautifully sleek design. Today, Galaxy S22 Ultra sets an epic standard of smartphone experience. 

See less...
Light up your life with 8K video
Shoot videos that rival how epic your life is with stunning 8K recording.

So smooth, you won’t believe you shot it
Video you capture is effortlessly smooth, thanks to Auto Focus Video Stabilization on Galaxy S22 Ultra.¹

Low light? No problem.
Capture the night with crystal-clear, bright pics and videos, no matter the lighting with Night Mode.

Bring out the beauty with every pic
Put all your favorite details on display. Portrait Mode auto- detects and adjusts to what you want front and center, making all your photos worthy of a frame.

Highest resolution. Premium clarity.
Capture premium detail with 108MP resolution — the highest available on a smartphone.

Your favorite content. Our brightest screen.
Your favorite content will look even more epic on our brightest display ever with Vision Booster.

Color that adapts to your day
Streaming on the go, working from your patio or binge-watching late into the night? The Galaxy S22 Ultra adaptive screen automatically optimizes color and brightness, outdoors and indoors.

A battery for a day and into the next
Power every scroll, click, tap and stream all day long and then some with an intelligent, long-lasting battery.²

Super-fast charging that won’t hold you back
Dive back into action at a moment’s notice with 45W Super-Fast Charging.³

Write, sketch, edit and more
New phone. New S Pen. Now you can unleash your creativity on Galaxy S22 Ultra with an embedded S Pen.

A new standard of premium
Expertly engineered to outlast your day with class. Finally, a phone that meets your standards.

Don’t just stream it. Share it.
Watch viral YouTube videos and content together with your friends, from anywhere.⁴

Shoot for the moon
Experience out-of-this-world zoom power with 100x Space Zoom.

Snap a ton with just one take
Snap perfect, profile-worthy photos and viral videos at the same time in one click.⁵

Multi-cam recording activated
Slide into the director’s chair and create share-ready videos on the spot with multi-cam recording and automatic pro-style effects.

Save your heart out
Your life is full, but your storage shouldn’t be. Get the space you need and then some with 128GB, 256GB and 512GB memory options for Galaxy S22 Ultra.

Processing speed that keeps up with you
Snap, switch, stream and surf with the speed of our fastest processor ever.

Serious security
Use your phone with confidence — Galaxy S22 Ultra helps keep your private data protected with multilayered security.⁶

Phone and PC, beautifully in sync
Link to Windows gives you the power to sync your phone with your PC, so you can work from your phone without even picking it up.⁷

Powerful apart. Stronger together.
Get more out of the activities you love the most when you connect Galaxy S22 Ultra with Galaxy Buds and Galaxy Watch.⁸

¹Supports Full HD video with up to 60 fps.

²Based on average battery life under typical usage conditions. Average expected performance based on typical use. Actual battery life depends on factors such as network, features selected, frequency of calls, and voice, data, and other application usage patterns.

³Wall charger sold separately; use only Samsung-approved chargers and cables. To avoid injury or damage to your device, do not use incompatible, worn or damaged batteries, chargers or cables. Supports 25W charging. ⁴Requires all participants have Galaxy S22 Ultra devices with Android 12 OS.

⁵Single Take captures images and video for up to 15 seconds. ⁶To use Private Share features, both the sender and receiver must have a Galaxy mobile device with Android 9 or later and the Private Share app.

⁷Link to Windows requires the Your Phone app (free download), a Microsoft account and Windows 10. Some mobile apps may have security features that prevent the mobile app from being viewed on PC. ⁸Galaxy Watch, Buds, & Galaxy S22 Ultra sold separately.

What's Included
USB-C Cable","Key Specs Screen Size 6.8 inches
Front-Facing Camera 40 megapixels
Rear-Facing Camera 108 megapixels
Series Galaxy S22
General
Product Name Galaxy S22 Ultra 128GB
Brand Samsung
Model Number SM-S908UZKAVZW
Series Galaxy S22
Color Phantom Black
Color Category Black
Display Screen Size 6.8 inches
Screen Resolution 1440 x 3088
Screen Type AMOLED
Foldable Screen No
Camera Integrated Camera
Front, Rear Front-Facing Camera 40 megapixels
Rear-Facing Camera 108 megapixels
Video Recording Resolution(s) and Frame Rate(s) 24 fps frame rate 7680 x 4320 (8K) recording resolution
Network Carrier Verizon
Network Connectivity 4G, 4G LTE, 5G
Unlocked No
Mobile Hotspot Capability Yes
Connectivity Headphone Jack
No Wireless Connectivity
Bluetooth, Wi-Fi, NFC Wireless Networking Standard Wi-Fi 6
Wireless Standard AX
Power Battery Capacity
5000 milliampere hours Wireless Charging Yes
Wireless Charging Standard Qi
Fast Charging Capability
Wired, Wireless
Fast Charging Technology
Power Delivery 3.0
Battery Chemistry
Lithium-ion
Compatibility
Charging Interface(s)
USB Type C
Voice Assistant Built-in
Bixby, Google Assistant
SIM Card Size
Nano SIM
SIM Card Slots
Single SIM
Stylus Dock
Charging
Stylus Included
Yes
Features
Model Family
Samsung Galaxy S22 Ultra
Sensors
Accelerometer, Barometer, Fingerprint sensor, Gyro sensor, Proximity sensor, Geomagnetic sensor, Ambient light sensor
GPS Enabled
Yes
Mobile Payment Service Supported
Samsung Pay
Protective Qualities
Dust resistant, Water resistant
Maximum Depth Of Water Resistance
5 feet
Ingress Protection (IP) Rating
IP68
Built-in Storage
128 gigabytes
Performance
Operating System
Android 12
Processor Brand
Qualcomm
Processor Model
Qualcomm Snapdragon 8 Gen 1
Processor Speed
2.99 gigahertz
Phone Memory (RAM)
8 gigabytes
Dimensions Product Height 6.43 inches
Product Width 3.07 inches
Product Depth 0.35 inches
Product Weight 8.04 ounces
Storage Media Card Slot None
Internal Memory 128 gigabytes
Warranty Manufacturer's Warranty - Parts 1 year
Manufacturer's Warranty - Labor 1 year
Other UPC 887276597980",1199.99,4.6,396,0.48015007215007216,2,BB2,bestbuy
