url,review_header,reviewer_name,review_content,review_star_rating,review_helpful_votes,verified_purchaser
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbotax-gets the job done,ETFbirder,"Have used for multiple years. Works well for basic filing; wish I didn't get charged for state filing, but that may be up to the state. Information baloons work well; find getting further information from the web is more challenging.",4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax Guides You,BarbNJ,"It was fairly easy to use, but I needed information for the state return from last year which did not carry over.",4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Love Turbo Tax. Pleasure to do my taxes.,,Made tax prep pretty simple. Good program. Made me aware of where all my money went.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,TurboTax is simple!,Rick Baker,Very thoughtful and easy to follow through with entering data....thanks much,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,For the cost: I feel Turbotax is subpar,Nickname20232023,Some of the wording is confusing and does not provide 'info' clickables everywhere that is needed.,2,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,1099-MISC section needs work,enrique4747,Need to update the 1099-MISC section. Turbo Tax doesn't seem to understand that an occasional crypto airdrop or staking reward does not need to filed as a business.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,TurboIsGoingFast,MinaZZ,Very detailed to follow and awesome. Great program,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax is quick,Clara23,OK to filing uncomplicated tax return. Could provide more information.,3,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax is Outstanding,Doug05,Great experience for the first time. Turbo tax really helped me through the entire process.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,I look forward to purchasing Turbo Tax every year.,Dianne 24,Turbo Tax is an excellent software to use. I like all the updates that help me to process my taxes on time.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Tax Work,Chickenhead5,The form was easier than last year. I will be using it to do the rest of my family's taxes for this year.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,EASY,WCMOM,EASY TO USE. I use Turbo Tax for the entire family and it makes the job very easy.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,I'll use it again,DFisme,Pretty good product. Easy enough to use if you use the online help at turbotax at the same time. Doesn't take too much effort even in fairly complex situations.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,UGH,Older than the President,I HAVE NEVER BEEN SO DISAPPOINTED WITH TURBO TAX. I was unable to access my previous return and so had to enter all info again. I have carry overs and had to recalc. them. It's hard enough for me to type as I have a newly acquired hand disease and it took me days to do my return.,2,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Love TurboTax,Darbys Mom,I love TurboTax. The step by step guide is great! I always feel confident that I am getting the maximum return and my taxes are done correctly.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Terrible,Tax 19o2837465,Terrible program. This will be the last year that I use Turbotax,1,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Excellent Experience Always,Rose Review,"Excellent, Consistent, Ease of Use. I will continue to use for many years to come.",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,state return filing,Aj 0318,I HAVE USED TT FOR AT LEAST 20 YEARS!! I LOVE D IT AND HOPE WAS AWESOME!!!!!!!,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,quick and easy,joeandsue3,"I have used Turbotax for many years, simple to use, and never had a problem",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax is Awesome!!!,Nik 76,"I have used Turbo Tax for years and never had issued with my returns. I highly recommend to anyone filing, both, state and federal returns.",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Will do it again next year.,Mam23,Easy and detailed. Questions are answered clearly.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax is Wonderful,Hank78,Turbo Tax is very easy and user friendly for people such as me that is not the most technical Savy person as I have retired.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Need enlarged print,GlennDW,"Would like the ability to enlarge the print particularly on the ""Learn More"" pages.",4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax----Makes tax filing easy,Ukule man Greg,Fast and easy. Federal return info automatically transfered to State return. No hassels,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Good program,nty99,"Turbotax did not mention needing a ippin when efiling. Otherwise, everything else was good.",4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax repeat user,KCNewc,Easy to follow instructions and forms. Good to have previous years information entered.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Mystery calcs,3rsell,some tax calculations should be explained in more detail,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Great product,Michellica,TurboTax made filing my returns very easy. I'm done already!,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Good software,FrankFr1,The entire process took little time and was very professionally done. Everything was quite easy.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Great Product,Cap06,I have used Turbo Tax Deluxe for years. It is easy to use and I have all my information when I am ready to use.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbotax is Great - Just one glinch,Chevy Gal,"Very simple to use, but still haven't fixed it to where you can go back and print state (if mailing)",4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Saving not as clear,Savingpjc,Saving the files is not as clear a process as it used to be. Closing the program should show where and what name with extension the file has been saved.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Great!,Willy III,Easy step by step instructions. Great for all capabilities.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Hard To Imagine TurboTax Can Be Any Better/Easier!,EdASRQ2023,"It's difficult to think of improvements to TurboTax. I have used TurboTax for decades and they continue to make enhancements. The hardest part is understanding the tax laws; which is the benefit of using TurboTax. My returns, since retiring, are simpler than during my working years. However, I am more comfortable using TurboTax to insure I correctly and accurately file my taxes.",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Great Product,Smurf007,Trouble downloading but once that sorted out it was great.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,I'd recommended Turbo Tax.,Ysone278,I have been using TurboTax for years and for the most part is accurate and user friendly. I always a good result and experience no issue filing my taxes each year.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Great tool,Dhuston,Easy to use service that handles exactly what I needed,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,TurboTax is a good title..,Turk 86,Good to work with with a good knowledge of the product..,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,AWESOME & Easy to follow directions,jeanneme,I have used Turbo Tax year after year and so simple to use,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,fair,kths,I have had multiple issues every year but this year was particularly annoying. I needed to look at my 2019 taxes but could not access them because I did not still have the product license number,2,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Dependable product year after year,Nonickname809,"Great product, easy to use. Well worth the money. Will use again next year.",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,T T is awesome,Danny4370,Thanks for all ! Better than ever. You are a lifesaver.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax is awesome,mar reed,great communication....good english .....very pleased and very helpful..Stephen,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,WORKS FOR ME!,OLIC65,I have used TurboTax for a number of years. It is easy to understand and helps me to avoid errors.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Changes have made it the worst prouct every...,The MCPO,Hard copy will not load...Internet copy will not allow you to bring info from passed years forward...I doubt I will use it again and I have used it for many years...,1,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,"Thank you Turbo Tax, again.",QueenVic8940,"Turbo Tax makes doing taxes ""almost fun"" and definitely easier. The dedicated professionals helped to resolve some questions; I could not do my taxes without them. When you are finished, Turbo Tax files the returns. Plus you are offered Audit Defense, should you want it. I would recommend Turbo Tax to everyone.",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,great product,John144141,Easy to use. Instructions easy to follow. Been using your product for a long time,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,TurboTax Convenience,RAC15,Easy and convenient filing of taxes. TurboTax checks for any errors before you even file to avoid rejection of acceptance.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,TurboTax is great,MikeMaz1941,TurboTax is quite convenient and easy to use and I use it each year,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax is great,AnDeb24,Turbo Tax is easy to use and I feel safe using the program. It's easy to file and filing electronically gets my return faster. I use this in conjunction with It's Deductible which really speeds up filling in my charitable deductions.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax is awesome,Keith B Pierce,Turbo Tax is a good product. It is very easy to follow and give great instructions on how to utilize.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Great,Balco,"Turbo tax is great, easy to use, and very cost effective",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,REALLY LIKED USING TURBO TAX!,NANCYB12,INSTALLED THE TURBO TAX SOFTWARE AND E-FILED MY TAXES. THE SOFTWARE WAS EASY TO USE.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,turbo tax was great if i had saved old worksheets,jimk111,need to save all worksheets return asked for information from 2021 and 2022 i had not saved,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Don't due your taxes with our it!!!,Airman22,So easy. Have used Turbo Tax forever the best!!!!!,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Nice,Demstodd,Nice product. Easy to use. Keep up the good work.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Forms not required,JGForm,Analysis asks to add information to a form that isn't required,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,TT is my tax program,TurbRich,"This version was more difficult to edit entries. I've used tt for 20 years, this one was a little more keystroke intensive.",4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,NA,battlefamily,"Been using TurboTax, for over 25-years. Great Program",4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Good Program,OlderFolk2,Product is really good. Only problem is the tiny print. Hard for us older folks to read the fine print sections. Otherwise the program would have been given 5 stars!,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Some parts are great but other areas need work,BobAF1973,1. There is not an easy way to address an IRA distribution that is partially tax exempt in Alabama. There were no clear instructions on using the refund to purchase I Bonds. Telephone assistance is Not 24/7 if you need a live representative.,2,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,AWESOME,RAYLANE41,IT XAS ALL EXPLAINED IN EVERY STEP VERY EASY TO FILE,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,2023 turbo tax,tnshunt,The turbo tax worked smoothly except when merging last years information. Had to make corrections in pension data that wasn't correct.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax Deluxe is awesome!,john aloha,I use Turbo Tax Deluxe with free state program every year! Simple and easy to follow and file!,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Need to see the tax forms while entering data,BethStansel,I have used Turbo Tax for years. My only complaint is that I can't see the actual form as I am inputting my data.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,great,choyarpb,"great as usual: easy, no problem to follow. I have used Turbo Tax for over 10 years",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,It definitely does what is advertised !,Rudyfly,Having used TT since 1990 I find it quite challenging but very educational as related to our national and state Tax system. I take my time and review every step 3 to 4 times before being satisfied with the process and software. I feel very comfortable that I have gotten all credits I am allowed and verify I did not miss anything. Thank You !,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Look up the state return,derf P,It is not acceptable that you can't get the previous year's state information as it is saved the same as the federal return.,2,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,turbo tax,sophieT1,difficult to get answers. Why cant I have less than 26 characters,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Could do better on presenting the rollover process,Michael319,"Overall good, handling the 401K rollover was a challenge and deciphering the data flow confusing",4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Great ! Been able to file for the last 10 years,Rebelsouth,Very easy to do. will be always filing thru Turbo tax next year.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,TurboTax for the win!,Ferretgma,Very easy t follow and use. I have used Turbo Tax for over 20 years.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax is one great tax program!,depngel,Great! It was very easy to move around in Turbo Tax,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,I like Turbo Tax,Oak7134,It is so user friendly. Easy to use. Had all the information I needed to file my taxes.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Service Fees,DAT146,Service Fees for Filing were confusing this year...,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,TurboTax worse than ever,MondoSan,"Program would not download my W2 from large National Company. Also, why does the desktop version not allow downloading of 1099-B? Very unhappy with both of these things, tripled the time it took me to complete this year!",3,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Over 30 years with TurboTax,SharCa,"Very professional and helpful. Whenever I was unsure, I reached out to an expert and got the help I needed but more importantly, my stress level would be reduced.",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,not as easy as it was.,divaginger,Not as easy as it was in the past . Not easy to get help that makes sense.,3,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Easy to Use,AR PSU,"Overall it's pretty easy to follow. I've used Turbo tax for probably 20 years. I would think with that much customer loyalty, I'd get some discount",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Easy To File With TurboTax,Steve30040,We have used TurboTax for several years. It's made our annual filing as easy as possible.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Another successful tax return filing,Andy2357,Very nice user interface and trustworthy calculations,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Great!,Emharuth 24,Great tool in doing my tax as always. I recommended it to my friends and relatives. They loved it.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Good product for the price....,mapsreviews,This version of Turbo Tax suited my needs for this years taxes. I did need some additional help and it took some extra effort in figuring out how I could get the help I needed through the electronic system.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,TurboTax works for me.,BobbieRascal,Have been using TirboTax for approximately 12 years and have had very few problems.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,TURBO TAX IS AWESOME,BPEG,Everything went very smooth. I WILL BE USING YOUR PROGRAM NEXT YEAR AS WELL.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax was great,Janice1508,This year was a more complicated year with a move and selling and buying houses and two investment firms to deal with but Turbo tax made it easy and very understandable.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax risers above competition.,bobr1414,Turbo tax is easier now than years back. Still could be improved. Does give confidence in completion.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,"6 digit pin, but field only allows a 5 digit numbe",Reg10734,"I am concerned about the 3 rejections I receive of my Fed and State taxes. Finally on the 4th rejection is said my PIN was incorrect. I was issued a PIN from the IRS that is 6 digits long, yet the TurboTax field only allows 5 digits.",3,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,TurboTax is awesome!,TreeHugger71,"TurboTax Deluxe gets better and easier every year, and I'd rather be out digging in my gardens. It's a very good program with no drama, stress or anxiety in doing my income tax. Brilliant on how it imports the previous year's data and info from other financial organizations and companies. Kudos to all who keep refining and improving the system.",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax great,JAJ49,"Great no problems. Went right through the process, quick and easy.",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,i have used sence this program was first sold,Bozo1939,I would like a larger printing of the questions not just the first line.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,N/A,John Eure,Great Experience. Very User Friendly and easy to follow.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Easy and fast,Sunrizze,"Quick and effective, self-explanatory and easy to understand",5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,TurboTax use for years,Kathyagain,I have used Turbo Tax for years. This year is the first year that my CD came in broken and I had to download it. I was given help and support with this.,4,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax was EASY!,Minpin2,Leads one through necessary steps easily for filing both Fed and State returns.,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Turbo Tax 2023,bruskie,Works great and I have been a customer for many years,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,OK,adarb,Did not engage - nothing to add xxxxxxxxxxxxxxxxxx,5,0,
https://www.target.com/p/turbotax-2023-deluxe-federal-and-state-tax-software/-/A-89741680,Good Process,JHM US,"Good, step-by-step process for entering data and for understanding tax requirements.",5,0,
